,profit
7223,3074
7224,11858
7225,5994
7226,7738
7227,6449
7228,641
7229,10284
7230,541
7231,4126
7232,14960
7233,11557
7234,17963
7235,4171
7236,7987
7237,16562
7238,7606
7239,18330
7240,11781
7241,11834
7242,15860
7243,7292
7244,1343
7245,18337
7246,10028
7247,10889
7248,17288
7249,4175
7250,18577
7251,2411
7252,8044
7253,12649
7254,14414
7255,12168
7256,5331
7257,907
7258,10050
7259,9816
7260,4054
7261,2066
7262,9545
7263,16760
7264,11612
7265,15997
7266,1790
7267,3394
7268,9848
7269,18435
7270,6931
7271,240
7272,1725
7273,2456
7274,10232
7275,1040
7276,3579
7277,9384
7278,14097
7279,7607
7280,9533
7281,10946
7282,9058
7283,458
7284,18939
7285,15142
7286,16573
7287,4555
7288,9471
7289,16560
7290,15907
7291,19039
7292,6778
7293,3189
7294,7426
7295,9550
7296,14079
7297,7004
7298,18066
7299,10884
7300,6136
7301,11285
7302,9813
7303,7306
7304,2789
7305,9983
7306,15024
7307,17003
7308,18112
7309,11317
7310,10687
7311,15389
7312,1474
7313,12592
7314,17986
7315,7142
7316,14474
7317,10891
7318,13211
7319,19295
7320,17108
7321,4823
7322,10815
7323,5876
7324,17608
7325,17527
7326,9490
7327,9738
7328,1372
7329,5165
7330,7392
7331,18286
7332,12127
7333,18812
7334,17819
7335,708
7336,13811
7337,19240
7338,403
7339,1731
7340,5266
7341,10697
7342,13145
7343,15342
7344,15765
7345,16378
7346,3008
7347,14992
7348,7088
7349,706
7350,921
7351,6143
7352,18029
7353,15866
7354,15595
7355,12701
7356,12017
7357,1130
7358,8616
7359,13502
7360,18109
7361,15902
7362,2282
7363,7424
7364,3088
7365,10292
7366,3820
7367,19392
7368,19871
7369,4130
7370,2042
7371,19632
7372,13746
7373,8853
7374,7472
7375,16151
7376,13217
7377,13126
7378,10545
7379,14825
7380,15280
7381,12374
7382,16992
7383,18021
7384,1826
7385,9773
7386,18689
7387,1435
7388,8114
7389,23
7390,18532
7391,17708
7392,5404
7393,2914
7394,1777
7395,17291
7396,14953
7397,18476
7398,5390
7399,12051
7400,19758
7401,8589
7402,5787
7403,9526
7404,565
7405,19236
7406,15361
7407,11510
7408,15862
7409,4280
7410,135
7411,9384
7412,15599
7413,17275
7414,1574
7415,14967
7416,12723
7417,17749
7418,17772
7419,5017
7420,12073
7421,12374
7422,13780
7423,16968
7424,14754
7425,7586
7426,18422
7427,9257
7428,14953
7429,6189
7430,681
7431,723
7432,14736
7433,4342
7434,18242
7435,9104
7436,4102
7437,8095
7438,6564
7439,18803
7440,1485
7441,12176
7442,18267
7443,9413
7444,10784
7445,6150
7446,969
7447,18533
7448,281
7449,11109
7450,2799
7451,11111
7452,9129
7453,2586
7454,5416
7455,17607
7456,11184
7457,7761
7458,8182
7459,10945
7460,10058
7461,9189
7462,4437
7463,8394
7464,9223
7465,12898
7466,16327
7467,7148
7468,5938
7469,15221
7470,12526
7471,16491
7472,2970
7473,7844
7474,7876
7475,3656
7476,17407
7477,17708
7478,3140
7479,5984
7480,4848
7481,16119
7482,17896
7483,5737
7484,14619
7485,9271
7486,1738
7487,18493
7488,14306
7489,14088
7490,17408
7491,16774
7492,9545
7493,7919
7494,19026
7495,15077
7496,7473
7497,8665
7498,10221
7499,8977
7500,6894
7501,13033
7502,447
7503,17686
7504,11670
7505,15375
7506,11538
7507,16902
7508,15422
7509,19824
7510,9595
7511,9453
7512,5220
7513,14864
7514,3803
7515,9112
7516,1764
7517,13343
7518,13007
7519,2435
7520,16701
7521,19167
7522,1983
7523,2759
7524,19630
7525,8081
7526,13013
7527,10646
7528,4282
7529,11680
7530,8275
7531,4891
7532,15172
7533,9565
7534,155
7535,733
7536,7835
7537,6193
7538,9873
7539,18024
7540,15833
7541,11830
7542,11136
7543,5648
7544,4167
7545,8597
7546,16976
7547,7912
7548,3820
7549,60
7550,9427
7551,7712
7552,1334
7553,7445
7554,12733
7555,19848
7556,18643
7557,7316
7558,13306
7559,11545
7560,14855
7561,9411
7562,2744
7563,13491
7564,11180
7565,6604
7566,4236
7567,7516
7568,6480
7569,2988
7570,3704
7571,510
7572,10186
7573,7776
7574,6138
7575,8815
7576,4955
7577,12068
7578,19220
7579,15480
7580,5688
7581,7446
7582,11046
7583,1629
7584,5186
7585,8670
7586,16734
7587,149
7588,2509
7589,16107
7590,8098
7591,17337
7592,12327
7593,1422
7594,14435
7595,15072
7596,1805
7597,10196
7598,13370
7599,1456
7600,11189
7601,19841
7602,5342
7603,13240
7604,3323
7605,17574
7606,557
7607,2028
7608,687
7609,14498
7610,17126
7611,18654
7612,11783
7613,4858
7614,17206
7615,18717
7616,13480
7617,3500
7618,19545
7619,14502
7620,9911
7621,11727
7622,12048
7623,19431
7624,3128
7625,9284
7626,1263
7627,6888
7628,10131
7629,11224
7630,4799
7631,15669
7632,10272
7633,17781
7634,12076
7635,18227
7636,18083
7637,16845
7638,5643
7639,1099
7640,19502
7641,4537
7642,18920
7643,19933
7644,5628
7645,3522
7646,1268
7647,4012
7648,16017
7649,5953
7650,17105
7651,10095
7652,15341
7653,878
7654,2914
7655,8220
7656,17106
7657,3950
7658,16136
7659,4801
7660,4332
7661,3741
7662,18707
7663,2218
7664,11803
7665,10304
7666,18797
7667,15206
7668,15701
7669,1886
7670,6295
7671,18015
7672,10862
7673,6804
7674,15595
7675,8531
7676,8375
7677,1845
7678,6949
7679,13881
7680,4626
7681,6652
7682,1462
7683,8547
7684,13429
7685,10281
7686,10860
7687,5647
7688,7190
7689,2160
7690,12447
7691,10612
7692,10559
7693,18028
7694,13908
7695,1703
7696,9953
7697,5536
7698,2183
7699,14455
7700,8379
7701,13362
7702,5768
7703,9491
7704,19592
7705,12007
7706,557
7707,11516
7708,12268
7709,7215
7710,4500
7711,12330
7712,17655
7713,8610
7714,1681
7715,18402
7716,15476
7717,5621
7718,1505
7719,5147
7720,18625
7721,10881
7722,11992
7723,19395
7724,1474
7725,4330
7726,17709
7727,12998
7728,6523
7729,1553
7730,8930
7731,3131
7732,8583
7733,18579
7734,358
7735,14384
7736,2187
7737,19
7738,17674
7739,2168
7740,7131
7741,9677
7742,17009
7743,359
7744,10649
7745,7052
7746,18734
7747,4871
7748,11002
7749,17732
7750,11652
7751,17321
7752,413
7753,5218
7754,19642
7755,12193
7756,19568
7757,4439
7758,8347
7759,9534
7760,4744
7761,14565
7762,5134
7763,1081
7764,1108
7765,7340
7766,10773
7767,13382
7768,14452
7769,19967
7770,20
7771,5430
7772,19301
7773,7796
7774,2724
7775,12728
7776,14521
7777,17210
7778,3374
7779,17822
7780,3721
7781,14571
7782,10535
7783,19575
7784,10064
7785,19434
7786,4819
7787,12497
7788,10420
7789,10798
7790,823
7791,2615
7792,561
7793,13967
7794,7964
7795,17736
7796,15250
7797,16403
7798,8935
7799,17357
7800,2109
7801,3309
7802,10879
7803,16077
7804,11036
7805,750
7806,18789
7807,12646
7808,10018
7809,8674
7810,6849
7811,16443
7812,6274
7813,18271
7814,14612
7815,2667
7816,9443
7817,9323
7818,2355
7819,1704
7820,943
7821,6932
7822,12874
7823,9101
7824,7428
7825,1163
7826,15860
7827,5120
7828,19671
7829,7257
7830,9986
7831,19487
7832,14132
7833,4541
7834,6499
7835,3099
7836,10067
7837,16133
7838,5262
7839,19633
7840,17973
7841,15858
7842,7844
7843,19605
7844,18119
7845,12213
7846,11701
7847,13051
7848,17419
7849,6375
7850,1889
7851,11839
7852,15993
7853,14146
7854,1679
7855,14617
7856,16563
7857,2634
7858,19807
7859,6256
7860,8302
7861,13085
7862,1063
7863,18038
7864,11041
7865,1907
7866,13382
7867,14804
7868,12084
7869,17773
7870,12744
7871,14143
7872,1070
7873,1501
7874,1066
7875,6229
7876,8150
7877,11051
7878,15363
7879,12083
7880,11192
7881,3284
7882,8122
7883,15121
7884,9647
7885,5080
7886,1338
7887,15359
7888,15418
7889,9080
7890,18493
7891,5377
7892,11694
7893,6593
7894,13353
7895,10339
7896,16005
7897,2759
7898,7858
7899,3198
7900,5403
7901,8192
7902,17688
7903,17698
7904,13973
7905,19031
7906,8677
7907,1385
7908,16759
7909,1807
7910,809
7911,15404
7912,3034
7913,18110
7914,11933
7915,14186
7916,2572
7917,3031
7918,6516
7919,7719
7920,13892
7921,3181
7922,6213
7923,6636
7924,11578
7925,8325
7926,12912
7927,18777
7928,14231
7929,12778
7930,464
7931,9180
7932,10705
7933,728
7934,12031
7935,7699
7936,7713
7937,2056
7938,16420
7939,131
7940,16959
7941,7580
7942,928
7943,3639
7944,1958
7945,15384
7946,17332
7947,12645
7948,14102
7949,11848
7950,5851
7951,5604
7952,17532
7953,11541
7954,9589
7955,1682
7956,10085
7957,9557
7958,15568
7959,4029
7960,9673
7961,11115
7962,14123
7963,11490
7964,14065
7965,14474
7966,16216
7967,18544
7968,12421
7969,13870
7970,13365
7971,223
7972,759
7973,16247
7974,17531
7975,5311
7976,7454
7977,17403
7978,5371
7979,18477
7980,17909
7981,10849
7982,9802
7983,17516
7984,19515
7985,8316
7986,9741
7987,5489
7988,5478
7989,8823
7990,19056
7991,1707
7992,2704
7993,5958
7994,17500
7995,8234
7996,3797
7997,7508
7998,19856
7999,11185
8000,14149
8001,838
8002,6614
8003,19369
8004,19379
8005,12844
8006,17690
8007,5080
8008,1758
8009,18627
8010,15127
8011,11269
8012,19398
8013,18105
8014,317
8015,5698
8016,6955
8017,19608
8018,4586
8019,17297
8020,15043
8021,7494
8022,6917
8023,7368
8024,2449
8025,7312
8026,8917
8027,17592
8028,18504
8029,17569
8030,6582
8031,8505
8032,16452
8033,6383
8034,3747
8035,8680
8036,9612
8037,8930
8038,14032
8039,17199
8040,3498
8041,6997
8042,15448
8043,8120
8044,13800
8045,14519
8046,6349
8047,12705
8048,12080
8049,15209
8050,18248
8051,11407
8052,14297
8053,9083
8054,18681
8055,9939
8056,5124
8057,907
8058,14324
8059,15774
8060,12739
8061,1803
8062,5381
8063,12817
8064,10866
8065,7816
8066,10739
8067,7452
8068,12168
8069,17785
8070,8576
8071,2296
8072,4701
8073,19251
8074,18633
8075,7496
8076,17227
8077,17538
8078,17126
8079,16965
8080,758
8081,8276
8082,8791
8083,17222
8084,5685
8085,13773
8086,18004
8087,4494
8088,16927
8089,5195
8090,15763
8091,11564
8092,4731
8093,18434
8094,15997
8095,18151
8096,354
8097,6575
8098,15274
8099,10168
8100,17055
8101,6520
8102,2868
8103,17475
8104,5474
8105,5562
8106,2869
8107,15823
8108,10868
8109,5751
8110,10752
8111,11569
8112,19397
8113,15695
8114,1993
8115,1932
8116,4298
8117,15033
8118,13480
8119,7789
8120,4397
8121,5517
8122,600
8123,2595
8124,6578
8125,8376
8126,11380
8127,14864
8128,12872
8129,11395
8130,18950
8131,14496
8132,10681
8133,7321
8134,16756
8135,9792
8136,3843
8137,5361
8138,2097
8139,14413
8140,14686
8141,11364
8142,4506
8143,6211
8144,12620
8145,13443
8146,4680
8147,14594
8148,19053
8149,9408
8150,11345
8151,15521
8152,10250
8153,401
8154,14343
8155,5105
8156,14576
8157,14410
8158,10605
8159,2780
8160,9553
8161,8663
8162,14163
8163,8029
8164,1728
8165,5163
8166,490
8167,2360
8168,17957
8169,12102
8170,12372
8171,4006
8172,11895
8173,330
8174,8796
8175,53
8176,2562
8177,14999
8178,8019
8179,5556
8180,13320
8181,4562
8182,12594
8183,6918
8184,12392
8185,1276
8186,8506
8187,11588
8188,11183
8189,2372
8190,17416
8191,1626
8192,3525
8193,4450
8194,8143
8195,6755
8196,9282
8197,14832
8198,862
8199,12964
8200,3813
8201,13521
8202,2827
8203,12845
8204,15083
8205,5168
8206,16346
8207,17142
8208,14701
8209,8940
8210,288
8211,18160
8212,17769
8213,17121
8214,5765
8215,12183
8216,1282
8217,14568
8218,1583
8219,895
8220,2859
8221,9290
8222,717
8223,17193
8224,9459
8225,14359
8226,10148
8227,2017
8228,16145
8229,4695
8230,9719
8231,4367
8232,4224
8233,10743
8234,3264
8235,19558
8236,3189
8237,4159
8238,13057
8239,15816
8240,7407
8241,6526
8242,12224
8243,14143
8244,3264
8245,11204
8246,2281
8247,17644
8248,1250
8249,6287
8250,7158
8251,14065
8252,7938
8253,12764
8254,8906
8255,2087
8256,6232
8257,2207
8258,18095
8259,13402
8260,15591
8261,9232
8262,5342
8263,16748
8264,17636
8265,19508
8266,18833
8267,1486
8268,14724
8269,15204
8270,2540
8271,10025
8272,4790
8273,1798
8274,973
8275,9085
8276,18751
8277,2068
8278,14335
8279,4477
8280,14968
8281,2840
8282,12748
8283,943
8284,8339
8285,4013
8286,5855
8287,16843
8288,28
8289,2182
8290,13984
8291,4446
8292,9902
8293,12269
8294,195
8295,12069
8296,7915
8297,5140
8298,5027
8299,11613
8300,2595
8301,17528
8302,8833
8303,14707
8304,10880
8305,115
8306,17515
8307,4461
8308,18665
8309,8276
8310,10720
8311,6544
8312,4300
8313,10471
8314,4343
8315,15603
8316,5281
8317,13746
8318,8440
8319,11833
8320,6580
8321,13662
8322,7260
8323,9023
8324,17602
8325,14548
8326,5812
8327,5813
8328,10799
8329,13821
8330,2781
8331,11776
8332,6947
8333,3438
8334,6528
8335,3246
8336,8085
8337,9007
8338,3463
8339,10520
8340,14641
8341,5595
8342,10194
8343,1548
8344,11512
8345,4423
8346,7070
8347,17171
8348,8989
8349,4803
8350,4484
8351,6859
8352,12504
8353,7245
8354,9318
8355,11999
8356,15102
8357,859
8358,3997
8359,5322
8360,1464
8361,17189
8362,12287
8363,13171
8364,4433
8365,2076
8366,4676
8367,10035
8368,19949
8369,12887
8370,11091
8371,14386
8372,12566
8373,1735
8374,16355
8375,4700
8376,6326
8377,12264
8378,8406
8379,15862
8380,13156
8381,12439
8382,1959
8383,2409
8384,9742
8385,2079
8386,3479
8387,3970
8388,16266
8389,6944
8390,8871
8391,14378
8392,17743
8393,16578
8394,2896
8395,5760
8396,11481
8397,13880
8398,8689
8399,16793
8400,1475
8401,16067
8402,18438
8403,11672
8404,17354
8405,13393
8406,1165
8407,8338
8408,1844
8409,8327
8410,1306
8411,13374
8412,7390
8413,5213
8414,6674
8415,1056
8416,11734
8417,6134
8418,2951
8419,9468
8420,13547
8421,16631
8422,1751
8423,17746
8424,9372
8425,13877
8426,13638
8427,9866
8428,19440
8429,6248
8430,4145
8431,13190
8432,17884
8433,15900
8434,16165
8435,2549
8436,11964
8437,68
8438,10054
8439,12827
8440,3480
8441,11315
8442,16974
8443,12782
8444,10118
8445,12507
8446,14538
8447,11932
8448,4853
8449,14924
8450,8077
8451,12446
8452,4568
8453,4979
8454,15675
8455,3858
8456,13225
8457,907
8458,2539
8459,4105
8460,285
8461,6470
8462,1431
8463,4631
8464,19758
8465,3311
8466,9791
8467,1349
8468,11395
8469,5282
8470,18482
8471,18221
8472,13527
8473,3538
8474,3650
8475,6746
8476,9083
8477,4039
8478,7243
8479,11919
8480,6564
8481,12551
8482,10283
8483,10630
8484,479
8485,18986
8486,7411
8487,5627
8488,9146
8489,3113
8490,9466
8491,18180
8492,11900
8493,2267
8494,2000
8495,6801
8496,13913
8497,17166
8498,11824
8499,19157
8500,10468
8501,19382
8502,17875
8503,5676
8504,5591
8505,1506
8506,14585
8507,16206
8508,9604
8509,13043
8510,16863
8511,15890
8512,2391
8513,7819
8514,9203
8515,1327
8516,7403
8517,12004
8518,10235
8519,13717
8520,3955
8521,1551
8522,12323
8523,13775
8524,3444
8525,15088
8526,7399
8527,217
8528,9298
8529,5249
8530,11472
8531,13275
8532,6649
8533,957
8534,2787
8535,14370
8536,6309
8537,12434
8538,4215
8539,5873
8540,4467
8541,10511
8542,7505
8543,14197
8544,9603
8545,5402
8546,3094
8547,5698
8548,17717
8549,17014
8550,9270
8551,10128
8552,19183
8553,10080
8554,9154
8555,13722
8556,14117
8557,18869
8558,14941
8559,14597
8560,15049
8561,16193
8562,14623
8563,143
8564,12365
8565,452
8566,12781
8567,16141
8568,3188
8569,16342
8570,8676
8571,1170
8572,1871
8573,7086
8574,2009
8575,5280
8576,3713
8577,10811
8578,8902
8579,1955
8580,7689
8581,18162
8582,1207
8583,4211
8584,15994
8585,18545
8586,14000
8587,14258
8588,1886
8589,8044
8590,11157
8591,12010
8592,1183
8593,14030
8594,649
8595,14254
8596,3407
8597,14302
8598,16705
8599,18212
8600,14961
8601,12208
8602,8165
8603,15356
8604,5940
8605,2275
8606,10252
8607,91
8608,10079
8609,19941
8610,1379
8611,14992
8612,7827
8613,13962
8614,9564
8615,16322
8616,8918
8617,5666
8618,14807
8619,9658
8620,6259
8621,14850
8622,6067
8623,3762
8624,3279
8625,11972
8626,18589
8627,17806
8628,13483
8629,3444
8630,5624
8631,16078
8632,2957
8633,15537
8634,2189
8635,2661
8636,7485
8637,367
8638,8966
8639,553
8640,11104
8641,3388
8642,4043
8643,10240
8644,16720
8645,10100
8646,11021
8647,19094
8648,7143
8649,17705
8650,17260
8651,5423
8652,7897
8653,5272
8654,7812
8655,6783
8656,890
8657,12673
8658,18271
8659,13464
8660,10391
8661,4636
8662,9834
8663,11190
8664,6705
8665,769
8666,16641
8667,4837
8668,16545
8669,9288
8670,11764
8671,11216
8672,19549
8673,6678
8674,7527
8675,14760
8676,15427
8677,17271
8678,6411
8679,6476
8680,5033
8681,11367
8682,13002
8683,5296
8684,17207
8685,13073
8686,16559
8687,11392
8688,2106
8689,12849
8690,8146
8691,10513
8692,1516
8693,9884
8694,14997
8695,13618
8696,18020
8697,11028
8698,17264
8699,17877
8700,4730
8701,13728
8702,2025
8703,9314
8704,4191
8705,821
8706,19315
8707,9550
8708,16126
8709,4671
8710,15294
8711,3340
8712,358
8713,8198
8714,14938
8715,3809
8716,15197
8717,829
8718,11861
8719,12153
8720,14471
8721,9175
8722,16017
8723,6070
8724,19776
8725,5538
8726,7849
8727,6364
8728,2451
8729,17151
8730,9988
8731,18510
8732,14754
8733,14820
8734,3914
8735,4479
8736,5220
8737,9378
8738,10132
8739,17221
8740,11430
8741,14205
8742,18925
8743,15132
8744,19554
8745,17351
8746,19499
8747,9277
8748,6192
8749,9731
8750,5842
8751,3143
8752,11403
8753,504
8754,15846
8755,12743
8756,19758
8757,4422
8758,7598
8759,10423
8760,17284
8761,18151
8762,10490
8763,5825
8764,869
8765,10527
8766,5388
8767,18026
8768,6821
8769,11746
8770,11770
8771,17438
8772,4310
8773,368
8774,1463
8775,2990
8776,9844
8777,16960
8778,14507
8779,9601
8780,12561
8781,12239
8782,13189
8783,8509
8784,1733
8785,14443
8786,4881
8787,18183
8788,10528
8789,11213
8790,1387
8791,19459
8792,18332
8793,19537
8794,3521
8795,12398
8796,15126
8797,6101
8798,10203
8799,9162
8800,5406
8801,8131
8802,10237
8803,18869
8804,7675
8805,7402
8806,2881
8807,1894
8808,6871
8809,1604
8810,19362
8811,18063
8812,2634
8813,10545
8814,18452
8815,10569
8816,18300
8817,18777
8818,13941
8819,17150
8820,5432
8821,19118
8822,7779
8823,12675
8824,10465
8825,7819
8826,4192
8827,12249
8828,17284
8829,15496
8830,12777
8831,15920
8832,7653
8833,6860
8834,5605
8835,10161
8836,112
8837,19165
8838,11326
8839,19620
8840,3621
8841,5811
8842,3362
8843,10857
8844,15612
8845,9065
8846,5834
8847,4708
8848,6563
8849,1056
8850,19285
8851,1422
8852,9806
8853,16547
8854,16322
8855,2786
8856,17391
8857,5481
8858,2582
8859,11722
8860,18075
8861,19328
8862,4879
8863,7647
8864,2072
8865,13045
8866,3877
8867,12493
8868,13883
8869,7074
8870,6538
8871,11347
8872,13843
8873,8482
8874,7120
8875,9083
8876,12357
8877,14758
8878,17061
8879,17325
8880,8384
8881,10626
8882,5756
8883,17546
8884,14216
8885,19536
8886,11949
8887,14494
8888,6086
8889,6913
8890,14092
8891,4453
8892,1177
8893,18587
8894,11741
8895,4910
8896,19766
8897,15578
8898,9452
8899,10118
8900,1566
8901,10089
8902,8587
8903,14670
8904,7696
8905,18060
8906,11294
8907,7706
8908,13821
8909,16634
8910,19866
8911,14477
8912,7042
8913,14691
8914,9933
8915,14936
8916,7098
8917,15667
8918,19876
8919,8488
8920,14588
8921,1583
8922,2757
8923,10227
8924,2956
8925,1995
8926,11757
8927,10980
8928,3687
8929,5602
8930,272
8931,17430
8932,4405
8933,15527
8934,18929
8935,1263
8936,12233
8937,14023
8938,2968
8939,2808
8940,3253
8941,3210
8942,9903
8943,6659
8944,4900
8945,12417
8946,657
8947,15672
8948,2929
8949,19890
8950,158
8951,18169
8952,732
8953,16982
8954,16277
8955,17717
8956,15907
8957,18833
8958,3506
8959,8359
8960,9429
8961,15991
8962,17512
8963,7344
8964,2242
8965,4173
8966,3470
8967,16045
8968,12080
8969,10396
8970,3154
8971,394
8972,286
8973,3299
8974,15554
8975,18229
8976,7743
8977,19222
8978,8941
8979,3185
8980,2508
8981,16304
8982,8570
8983,14676
8984,15563
8985,17957
8986,5393
8987,13116
8988,3353
8989,4388
8990,15062
8991,11006
8992,10000
8993,1310
8994,7920
8995,14888
8996,12978
8997,6885
8998,8522
8999,1385
9000,8261
9001,6055
9002,15080
9003,3877
9004,19724
9005,3957
9006,15266
9007,3137
9008,3944
9009,18624
9010,6026
9011,6515
9012,17419
9013,10452
9014,8858
9015,14398
9016,18053
9017,3820
9018,16599
9019,6468
9020,19080
9021,13761
9022,18212
9023,15310
9024,9906
9025,16976
9026,1157
9027,9446
9028,12003
9029,2984
9030,6879
9031,12177
9032,2040
9033,7685
9034,9045
9035,952
9036,11316
9037,2928
9038,14770
9039,7716
9040,18941
9041,11082
9042,8663
9043,2065
9044,2289
9045,15551
9046,4102
9047,8971
9048,17352
9049,16884
9050,11840
9051,6815
9052,619
9053,11500
9054,16079
9055,3364
9056,12047
9057,12017
9058,940
9059,17863
9060,7853
9061,2114
9062,963
9063,10486
9064,1202
9065,19777
9066,14463
9067,10919
9068,14839
9069,5864
9070,18432
9071,3087
9072,7835
9073,10672
9074,19475
9075,4082
9076,14231
9077,2424
9078,3083
9079,8901
9080,9578
9081,6848
9082,9624
9083,14757
9084,2383
9085,1844
9086,18405
9087,19927
9088,1903
9089,13910
9090,19738
9091,8481
9092,3354
9093,9280
9094,1587
9095,7301
9096,3619
9097,7451
9098,16260
9099,4814
9100,16299
9101,17878
9102,8696
9103,6829
9104,4496
9105,16960
9106,14463
9107,13731
9108,15448
9109,13969
9110,10216
9111,8445
9112,13057
9113,8271
9114,2022
9115,15240
9116,271
9117,10986
9118,17974
9119,1887
9120,8902
9121,12839
9122,12751
9123,15280
9124,7312
9125,825
9126,6663
9127,17831
9128,3985
9129,7072
9130,5180
9131,16512
9132,16451
9133,15455
9134,18592
9135,15452
9136,16867
9137,12273
9138,5830
9139,12403
9140,2742
9141,8341
9142,3778
9143,8798
9144,9008
9145,13825
9146,16038
9147,2887
9148,9043
9149,16422
9150,12537
9151,8672
9152,18914
9153,2411
9154,1593
9155,385
9156,5267
9157,18936
9158,16717
9159,8807
9160,9329
9161,17879
9162,2643
9163,9711
9164,13539
9165,18897
9166,3097
9167,10698
9168,14136
9169,10888
9170,12130
9171,7637
9172,2375
9173,17975
9174,11753
9175,14388
9176,17993
9177,12741
9178,18871
9179,3423
9180,6064
9181,13340
9182,9771
9183,6876
9184,18198
9185,13243
9186,6392
9187,2074
9188,1090
9189,18843
9190,17820
9191,8400
9192,2174
9193,884
9194,15132
9195,14108
9196,4725
9197,12800
9198,4177
9199,1227
9200,9291
9201,19802
9202,1702
9203,6962
9204,15563
9205,7429
9206,7439
9207,19647
9208,11998
9209,17809
9210,18643
9211,12529
9212,8267
9213,16399
9214,7138
9215,12961
9216,10889
9217,9337
9218,7790
9219,12873
9220,11873
9221,17415
9222,8876
9223,2052
9224,679
9225,13576
9226,16094
9227,1265
9228,4672
9229,10071
9230,5527
9231,19604
9232,3533
9233,19171
9234,4695
9235,2561
9236,11662
9237,3328
9238,7895
9239,18328
9240,2568
9241,11192
9242,4152
9243,523
9244,10520
9245,5895
9246,9618
9247,6421
9248,11233
9249,1803
9250,10744
9251,19854
9252,19346
9253,4262
9254,9055
9255,11513
9256,15862
9257,5008
9258,16766
9259,1179
9260,11731
9261,18794
9262,15566
9263,14608
9264,449
9265,3930
9266,6634
9267,16694
9268,16940
9269,17799
9270,10520
9271,4178
9272,8875
9273,8677
9274,19339
9275,19780
9276,4041
9277,12361
9278,19405
9279,13983
9280,6518
9281,4220
9282,16652
9283,13165
9284,2544
9285,1462
9286,9170
9287,17290
9288,12960
9289,12855
9290,4831
9291,10441
9292,6990
9293,12442
9294,4697
9295,15193
9296,16317
9297,19092
9298,12739
9299,13341
9300,15040
9301,17074
9302,3143
9303,2629
9304,14767
9305,3633
9306,19498
9307,18370
9308,6286
9309,7082
9310,400
9311,4959
9312,9037
9313,15128
9314,10379
9315,7225
9316,17619
9317,8362
9318,11169
9319,1836
9320,1667
9321,10090
9322,15465
9323,11407
9324,17470
9325,13628
9326,5373
9327,15414
9328,14559
9329,892
9330,4543
9331,12123
9332,19858
9333,14749
9334,17247
9335,3532
9336,5434
9337,14912
9338,3693
9339,10402
9340,5058
9341,5290
9342,13135
9343,13736
9344,7455
9345,3812
9346,16915
9347,780
9348,8087
9349,8851
9350,6488
9351,8121
9352,3277
9353,4745
9354,3987
9355,2031
9356,12575
9357,6235
9358,17641
9359,15764
9360,13591
9361,8809
9362,14644
9363,11959
9364,17195
9365,18796
9366,2236
9367,12518
9368,2237
9369,9073
9370,5498
9371,10897
9372,2733
9373,15678
9374,2976
9375,11899
9376,13721
9377,19102
9378,16477
9379,3171
9380,18233
9381,2967
9382,16879
9383,19515
9384,15057
9385,7708
9386,14351
9387,894
9388,19053
9389,16054
9390,1195
9391,19843
9392,13246
9393,13544
9394,6806
9395,2666
9396,10009
9397,8772
9398,682
9399,214
9400,18378
9401,18178
9402,8106
9403,10332
9404,17248
9405,8756
9406,8229
9407,6026
9408,7308
9409,2570
9410,12306
9411,3931
9412,7943
9413,6260
9414,16889
9415,17969
9416,4472
9417,18374
9418,16828
9419,5869
9420,15178
9421,10250
9422,3520
9423,18722
9424,8482
9425,6297
9426,12773
9427,7941
9428,12556
9429,1092
9430,12206
9431,8164
9432,12259
9433,19412
9434,2317
9435,10336
9436,11854
9437,7745
9438,3703
9439,14029
9440,16795
9441,15522
9442,7125
9443,13398
9444,15662
9445,4539
9446,2403
9447,8623
9448,16513
9449,12489
9450,7139
9451,5587
9452,15288
9453,16043
9454,2927
9455,13740
9456,19198
9457,5530
9458,18829
9459,1604
9460,15443
9461,3842
9462,13225
9463,1551
9464,14668
9465,3338
9466,12856
9467,18166
9468,10332
9469,14322
9470,8167
9471,10764
9472,2920
9473,19827
9474,6172
9475,14010
9476,1273
9477,7289
9478,2593
9479,11811
9480,8749
9481,4336
9482,6416
9483,13386
9484,2809
9485,16528
9486,10389
9487,7686
9488,11527
9489,18199
9490,15918
9491,17333
9492,4266
9493,2375
9494,9175
9495,17211
9496,3876
9497,10883
9498,13257
9499,13900
9500,16881
9501,6288
9502,16186
9503,2925
9504,17811
9505,6508
9506,2965
9507,19241
9508,6432
9509,15335
9510,17391
9511,11631
9512,19880
9513,1985
9514,193
9515,12140
9516,9155
9517,5172
9518,19878
9519,11445
9520,13420
9521,15602
9522,17437
9523,12802
9524,19582
9525,18454
9526,16658
9527,15327
9528,18648
9529,2955
9530,18978
9531,17141
9532,12159
9533,869
9534,3472
9535,9965
9536,8922
9537,999
9538,12627
9539,18464
9540,19574
9541,5322
9542,654
9543,15449
9544,13268
9545,10953
9546,12824
9547,2493
9548,1842
9549,1457
9550,14387
9551,15556
9552,17503
9553,2599
9554,19623
9555,13997
9556,9931
9557,14667
9558,4985
9559,18212
9560,19439
9561,16184
9562,575
9563,1712
9564,3853
9565,9213
9566,2616
9567,13898
9568,7964
9569,4149
9570,14066
9571,14976
9572,2239
9573,8631
